currdate,cusip.pct.all,cusip.pct.ma.all
10/26/2011,0.415270936,0.424416287
10/27/2011,0.416858827,0.42266366
10/28/2011,0.394860459,0.420260154
10/31/2011,0.428571429,0.419993482
11/1/2011,0.41514649,0.420467273
11/2/2011,0.456224696,0.421872016
11/3/2011,0.41310616,0.420661209
11/4/2011,0.418544936,0.420238291
11/7/2011,0.412526427,0.42120903
11/8/2011,0.435721295,0.41891097
11/9/2011,0.439866083,0.419560163
11/10/2011,0.411060143,0.418894093
11/14/2011,0.433953267,0.420963146
11/15/2011,0.473212233,0.424610316
11/16/2011,0.437278526,0.425155728
11/17/2011,0.437162494,0.426682264
11/18/2011,0.426439791,0.427032387
11/21/2011,0.435853659,0.427527525
11/22/2011,0.437392796,0.428533328
11/23/2011,0.387656702,0.426335367
11/28/2011,0.432657052,0.427204673
11/29/2011,0.444043321,0.428563898
11/30/2011,0.453058481,0.431473799
12/1/2011,0.439274636,0.432008959
12/2/2011,0.425024582,0.432502864
12/5/2011,0.444625787,0.431922918
12/6/2011,0.449516528,0.433743437
12/7/2011,0.442494664,0.434940923
12/8/2011,0.432489451,0.435939075
12/9/2011,0.407638542,0.434534937
12/12/2011,0.421503796,0.433616823
12/13/2011,0.431336825,0.434630657
12/14/2011,0.447050627,0.435285525
12/15/2011,0.454545455,0.434352186
