currdate,vol.pct.all,vol.pct.ma.all,vol.pct.exmicro,vol.pct.ma.exmicro,vol.pct.round,vol.pct.ma.round
2/24/2010,0.446477214,0.441364594,0.43867921,0.434193181,0.428060208,0.424400028
2/25/2010,0.451468134,0.441984181,0.443969756,0.434750918,0.431633416,0.42491858
2/26/2010,0.400601394,0.441687842,0.394620287,0.434497735,0.374440888,0.424424655
3/1/2010,0.430086364,0.439880363,0.423783398,0.432625061,0.410780125,0.422225007
3/2/2010,0.494773683,0.444358485,0.490362826,0.437252425,0.485324085,0.427061666
3/3/2010,0.479641022,0.444316486,0.475666029,0.437268321,0.471069592,0.427137071
3/4/2010,0.489608899,0.44586723,0.484838959,0.4388419,0.479663214,0.429043022
3/5/2010,0.430014593,0.446145056,0.421944039,0.43914241,0.414160354,0.429533172
3/8/2010,0.453135377,0.444068208,0.446374379,0.436923359,0.439529483,0.427048754
3/9/2010,0.507375536,0.447350833,0.503528818,0.440347124,0.496425744,0.43044017
3/10/2010,0.480071288,0.446949207,0.47394139,0.439897561,0.463500476,0.429887577
3/11/2010,0.468052635,0.447642984,0.462158368,0.4405546,0.452761886,0.43021418
3/12/2010,0.432669955,0.445157839,0.427427447,0.438153147,0.417536819,0.427650565
3/15/2010,0.429131241,0.44638355,0.421750403,0.439479552,0.410720567,0.429282065
3/16/2010,0.396912322,0.445742589,0.388990706,0.438920105,0.373659573,0.428534613
3/17/2010,0.471978731,0.446344442,0.466374102,0.439629011,0.458047926,0.429173323
3/18/2010,0.449928994,0.448954369,0.444433307,0.442383304,0.439095569,0.43219467
3/19/2010,0.445758696,0.450754959,0.441067251,0.44446215,0.431871039,0.434591217
3/22/2010,0.421201869,0.451935085,0.411379515,0.445561491,0.396440912,0.435478707
3/23/2010,0.445307426,0.451209769,0.438963094,0.445012664,0.426405378,0.435056363
3/24/2010,0.467862751,0.452279046,0.462915961,0.446224502,0.456263701,0.436466537
3/25/2010,0.445690917,0.451990185,0.438439786,0.445948003,0.420759217,0.435922827
3/26/2010,0.407411583,0.452330694,0.39979212,0.446206595,0.389628225,0.436682194
3/29/2010,0.373461153,0.449499434,0.362518002,0.443143325,0.340406975,0.433163537
3/30/2010,0.422239638,0.445872731,0.414810232,0.439365695,0.400124069,0.428903536
3/31/2010,0.436099717,0.443695666,0.430344356,0.437099612,0.414658577,0.426082985
4/1/2010,0.380867375,0.43825859,0.373397402,0.431527534,0.362564957,0.420228072
4/5/2010,0.389418091,0.436228765,0.379255765,0.42939312,0.365163007,0.417778205
4/6/2010,0.441948389,0.435669415,0.434464267,0.428797615,0.420958975,0.41684968
4/7/2010,0.431593459,0.431880311,0.424681128,0.42485523,0.410793658,0.412568075
4/8/2010,0.428222631,0.429287879,0.420430744,0.422179698,0.409936386,0.409889871
4/9/2010,0.402404304,0.426005462,0.393363095,0.418739934,0.382185855,0.406361069
4/12/2010,0.445294951,0.426636712,0.439353984,0.419336261,0.434892168,0.407228837
4/13/2010,0.437684373,0.427064368,0.431584378,0.41982796,0.418510473,0.407618332
4/14/2010,0.418333566,0.428135431,0.412616655,0.421009257,0.398970686,0.408883888
4/15/2010,0.427642792,0.425918634,0.422389755,0.41881004,0.412426726,0.406602828
4/16/2010,0.447864805,0.425815424,0.442209644,0.418698857,0.430034947,0.406149797
4/19/2010,0.446640916,0.425859535,0.438921392,0.418591564,0.426933286,0.405902909
