currdate,vol.pct.all,vol.pct.ma.all
10/26/2011,0.458737831,0.459299375
10/27/2011,0.471969326,0.459429904
10/28/2011,0.438282146,0.458716211
10/31/2011,0.447822142,0.459724082
11/1/2011,0.436547655,0.460637381
11/2/2011,0.440757999,0.457659283
11/3/2011,0.476371486,0.457843537
11/4/2011,0.489484913,0.458101266
11/7/2011,0.419798787,0.455510727
11/8/2011,0.465109367,0.455524548
11/9/2011,0.477748922,0.45615631
11/10/2011,0.423118716,0.45210479
11/14/2011,0.425106706,0.45166589
11/15/2011,0.519665906,0.456581339
11/16/2011,0.474069852,0.457751099
11/17/2011,0.474736286,0.458539778
11/18/2011,0.464516365,0.459526511
11/21/2011,0.429873649,0.456028601
11/22/2011,0.482896265,0.45880818
11/23/2011,0.365046122,0.454083022
11/28/2011,0.43101758,0.45269701
11/29/2011,0.52033589,0.455115338
11/30/2011,0.497996522,0.458101057
12/1/2011,0.504632122,0.460941556
12/2/2011,0.487121909,0.463470268
12/5/2011,0.461704132,0.464517575
12/6/2011,0.472846437,0.464341322
12/7/2011,0.538804037,0.466807279
12/8/2011,0.474943174,0.469564498
12/9/2011,0.46650587,0.469634323
12/12/2011,0.409012527,0.466197503
12/13/2011,0.487280099,0.469405572
12/14/2011,0.472185435,0.471759509
12/15/2011,0.478086826,0.469680555
12/16/2011,0.419077766,0.466930951
12/19/2011,0.394247043,0.462906488
